movie_id,title,question
760868,Black Crab,frozen sea mission cargo
760868,Black Crab,reluctant soldier rescue child
760868,Black Crab,top secret cargo crossing
760868,Black Crab,apocalyptic war soldier mission
760868,Black Crab,ice-covered sea convoy
590,The Hours,three women linked lives
590,The Hours,intertwining women in drama
590,The Hours,different eras shared longing
590,The Hours,novelist wife and mother
590,The Hours,transcendent shared recognition
28043,Black Sabbath,threatening phone calls woman
28043,Black Sabbath,vampiric family attack
28043,Black Sabbath,haunted by dead medium
28043,Black Sabbath,supernatural horror anthology
28043,Black Sabbath,living victimized by ghosts
57331,Largo Winch II,inheritance corporate selloff
57331,Largo Winch II,humanitarian foundation accusation
57331,Largo Winch II,jungle past life investigation
57331,Largo Winch II,war crimes witness jungle
57331,Largo Winch II,heir clears name expedition
11465,Great Balls of Fire!,wild 1950s musician
11465,Great Balls of Fire!,piano playing rebel
11465,Great Balls of Fire!,rockabilly scandal story
11465,Great Balls of Fire!,controversial music star
11465,Great Balls of Fire!,public condemnation singer
249688,The End of the Tour,reporter interviews novelist
249688,The End of the Tour,five day magazine interview
249688,The End of the Tour,writer publicity road trip
249688,The End of the Tour,journalist and author dialogue
249688,The End of the Tour,post novel press visit
597,Titanic,ocean liner romance tragedy
597,Titanic,third class tickets ship
597,Titanic,young woman fiancé mother
597,Titanic,ship sinking historical drama
597,Titanic,elderly woman recounts voyage
492611,The Turning,private tutor haunted house
492611,The Turning,wealthy kids secret house
492611,The Turning,nanny suspects hidden room
492611,The Turning,teaching job eerie mansion
492611,The Turning,family home horror mystery
12437,Underworld: Rise of the Lycans,vampire vs lycan war
12437,Underworld: Rise of the Lycans,wolf rebellion against kings
12437,Underworld: Rise of the Lycans,secret love battle fantasy
12437,Underworld: Rise of the Lycans,enslaved people uprising action
12437,Underworld: Rise of the Lycans,death dealer army fight
10030,Good Luck Chuck,cursed dentist ex girlfriends
10030,Good Luck Chuck,good luck charm women line up
10030,Good Luck Chuck,break curse new girlfriend
10030,Good Luck Chuck,women find love after breakup
10030,Good Luck Chuck,dentist romance curse comedy
682,The Man with the Golden Gun,stolen solar weapon device
682,The Man with the Golden Gun,government spy tropical island
682,The Man with the Golden Gun,hitman deadly maze duel
682,The Man with the Golden Gun,female ally swimsuit spy
682,The Man with the Golden Gun,sun heat weapon invention
1677,Ray,blind piano prodigy
1677,Ray,sharecropping plantation singer
1677,Ray,southern music circuit tour
1677,Ray,gospel country fusion
1677,Ray,childhood blindness music career
2000,"Aguirre, the Wrath of God",Spanish expedition Amazon river
2000,"Aguirre, the Wrath of God",search for lost city
2000,"Aguirre, the Wrath of God",mountain descent by river
2000,"Aguirre, the Wrath of God",gold quest in jungle
2000,"Aguirre, the Wrath of God",men face certain death
10501,The Road to El Dorado,con men gold city
10501,The Road to El Dorado,map to golden city
10501,The Road to El Dorado,worshipped as gods
10501,The Road to El Dorado,animated adventure con men
10501,The Road to El Dorado,mythical city of gold
5172,The Astronaut Farmer,rancher builds rocket
5172,The Astronaut Farmer,fbi watches fuel purchase
5172,The Astronaut Farmer,farmer files flight plan
5172,The Astronaut Farmer,barn space rocket project
5172,The Astronaut Farmer,bank debt family ranch
351286,Jurassic World: Fallen Kingdom,volcano saves dinosaurs
351286,Jurassic World: Fallen Kingdom,rescue dinosaurs from island
351286,Jurassic World: Fallen Kingdom,dinosaur island eruption
351286,Jurassic World: Fallen Kingdom,evacuate prehistoric creatures
351286,Jurassic World: Fallen Kingdom,island volcano animal rescue
111083,The Body,missing body morgue mystery
111083,The Body,police inspector investigates disappearance
111083,The Body,widower helps missing corpse case
111083,The Body,body vanishes from morgue
111083,The Body,forensic crime investigation thriller
5961,Fanny and Alexander,theater family children
5961,Fanny and Alexander,stern bishop home
5961,Fanny and Alexander,father dies remarriage
5961,Fanny and Alexander,controlling religious house
5961,Fanny and Alexander,relatives rescue mother
534072,Great White,plane crash raft shark
534072,Great White,drifting raft great white
534072,Great White,survivors trapped on raft
534072,Great White,shark attacks castaways
534072,Great White,ocean raft predator
209249,The Love Punch,fraudulent company buyout
209249,The Love Punch,stolen pension fund
209249,The Love Punch,retired owner investigates
209249,The Love Punch,ex wife tracks conman
209249,The Love Punch,bankruptcy embezzlement comedy
23963,Pontypool,radio station zombie virus
23963,Pontypool,disc jockey barricaded booth
23963,Pontypool,basement broadcaster outbreak
23963,Pontypool,word transmitted infection virus
23963,Pontypool,small town radio horror
628917,An American Pickle,pickle factory accident waking
628917,An American Pickle,preserved worker wakes modern
628917,An American Pickle,immigrant wakes in brooklyn
628917,An American Pickle,long lost coder relative
628917,An American Pickle,century old factory worker
1396,Mirror,dying man childhood memories
1396,Mirror,mother wartime recollections
1396,Mirror,Soviet history family life
1396,Mirror,childhood and war flashbacks
1396,Mirror,personal memories of war
9299,Thesis,thesis on violence video
9299,Thesis,snuff tape torture death
9299,Thesis,student found murdered video
9299,Thesis,faculty girl torture footage
9299,Thesis,horror university murder tape
6961,The Wedding Date,wedding date escort
6961,The Wedding Date,sister wedding ex boyfriend
6961,The Wedding Date,hired date for ceremony
6961,The Wedding Date,romantic comedy escort
6961,The Wedding Date,groom's best man ex
20762,The Substitute,substitute teacher undercover gang
20762,The Substitute,inner city school gang leader
20762,The Substitute,broken knee revenge mission
20762,The Substitute,mercenary team jungle raid
20762,The Substitute,school conspiracy criminals classroom
3121,Nashville,country music singers
3121,Nashville,Nashville recording studios
3121,Nashville,reporter music business
3121,Nashville,waitress singer crossovers
3121,Nashville,intersecting showbiz stories
29987,Facing Windows,holocaust survivor care
29987,Facing Windows,stuck marriage affair
29987,Facing Windows,neighbor across street
29987,Facing Windows,older woman reflection
29987,Facing Windows,husband brings stranger
6415,Three Kings,Iraq gold map soldiers
6415,Three Kings,stolen gold near base
6415,Three Kings,secret mission desert war
6415,Three Kings,American troops treasure hunt
6415,Three Kings,Kuwaiti gold hidden cache
2639,Deconstructing Harry,writer steals real life
2639,Deconstructing Harry,novelist alienates friends
2639,Deconstructing Harry,inspiration from true events
2639,Deconstructing Harry,writer's personal relationships
2639,Deconstructing Harry,successful author comedy drama
643586,Willy's Wonderland,possessed animatronic mascots
643586,Willy's Wonderland,abandoned family fun center
643586,Willy's Wonderland,car breaks down repairs
643586,Willy's Wonderland,cleaning haunted arcade
643586,Willy's Wonderland,trapped inside animatronics
4958,The Legend of Bagger Vance,war veteran golfer comeback
4958,The Legend of Bagger Vance,alcoholic golfer tournament
4958,The Legend of Bagger Vance,save bankrupt golf course
4958,The Legend of Bagger Vance,mysterious caddy helps golfer
4958,The Legend of Bagger Vance,lost swing after war
489064,3 from Hell,prison escape murder spree
489064,3 from Hell,escaped killers in prison
489064,3 from Hell,police shootout survivors escape
489064,3 from Hell,family of serial killers
489064,3 from Hell,horror prison breakout
12657,Soul Plane,lawsuit against airline
12657,Soul Plane,pet dies on flight
12657,Soul Plane,starts own airline
12657,Soul Plane,tricked out passenger plane
12657,Soul Plane,airline family dispute
248507,Superchondriac,medical photographer hypochondriac
248507,Superchondriac,doctor suggests dating cure
248507,Superchondriac,single man health obsession
248507,Superchondriac,freedom fighter causes chaos
248507,Superchondriac,comedy about medical photos
204922,Before I Go to Sleep,daily memory loss woman
204922,Before I Go to Sleep,amnesia after accident
204922,Before I Go to Sleep,woman doubts husband
204922,Before I Go to Sleep,hidden truth after trauma
204922,Before I Go to Sleep,mystery thriller memory loss
11031,This Is Spinal Tap,metal band comeback
11031,This Is Spinal Tap,undersold concert dates
11031,This Is Spinal Tap,behind the scenes music
11031,This Is Spinal Tap,gold album history
11031,This Is Spinal Tap,promoters and groupies
44896,Rango,lizard sheriff desert town
44896,Rango,lost pet western town
44896,Rango,cowardly sheriff gunfight
44896,Rango,animation desert gunfighters
44896,Rango,family western cartoon lizard
12900,Conspiracy,1942 nazi meeting
12900,Conspiracy,berlin suburb conference
12900,Conspiracy,ss officers planning genocide
12900,Conspiracy,war cabinet deportation plan
12900,Conspiracy,historical holocaust drama
31203,Little Nicholas,child fears new baby
31203,Little Nicholas,parents expecting another child
31203,Little Nicholas,jealous boy family pregnancy
31203,Little Nicholas,boys friends playground comedy
31203,Little Nicholas,worried about sibling birth
269650,Appleseed Alpha,female soldier cyborg partner
269650,Appleseed Alpha,postwar ruined new york
269650,Appleseed Alpha,search for hidden city
269650,Appleseed Alpha,anime cybernetic survival mission
269650,Appleseed Alpha,apocalyptic city ruins quest
37834,Knight and Day,fugitive couple globe chase
37834,Knight and Day,double agent trust betrayal
37834,Knight and Day,glamorous deadly adventure
37834,Knight and Day,shifting alliances secret identities
37834,Knight and Day,race across the world
375183,A Family Man,headhunter office rivalry
375183,A Family Man,job placement firm power
375183,A Family Man,company takeover competition
375183,A Family Man,cutthroat recruiting firm
375183,A Family Man,boss retirement contest
144,Wings of Desire,angels watching city life
144,Wings of Desire,angel falls for trapeze artist
144,Wings of Desire,spirit longs to be human
144,Wings of Desire,invisible guardian in city
144,Wings of Desire,talking actor gives advice
888,The Flintstones,stone age family comedy
888,The Flintstones,adoption and workplace test
888,The Flintstones,mining company executive search
888,The Flintstones,modern caveman family film
888,The Flintstones,friend repays adoption favor
16235,Amityville II: The Possession,haunted house demons
16235,Amityville II: The Possession,evil spirit possession
16235,Amityville II: The Possession,family moves haunted home
16235,Amityville II: The Possession,priest exorcises house
16235,Amityville II: The Possession,demonic child possession
5956,Joshua,newborn girl family breakdown
5956,Joshua,eccentric boy turns sinister
5956,Joshua,child upbringing goes wrong
5956,Joshua,disturbed boy domestic horror
5956,Joshua,family disintegration after birth
13373,Millions,boys find stolen cash
13373,Millions,bank robbery loot bag
13373,Millions,kids hiding stolen money
13373,Millions,brothers and police chase
13373,Millions,currency change comedy crime
10404,Raise the Red Lantern,forced marriage mansion wives
10404,Raise the Red Lantern,concubine rivalry family estate
10404,Raise the Red Lantern,young bride household competition
10404,Raise the Red Lantern,old lord multiple wives
10404,Raise the Red Lantern,castle wives attention struggle
32042,Night Moves,private detective missing daughter
32042,Night Moves,former actress runaway girl
32042,Night Moves,Hollywood stuntmen murder case
32042,Night Moves,Florida missing person mystery
32042,Night Moves,suspicious mechanic unsolved murder
9588,Quigley Down Under,sharpshooter hires outback
9588,Quigley Down Under,dingo hunt turns ambush
9588,Quigley Down Under,land baron targets tribe
9588,Quigley Down Under,american gunman on run
9588,Quigley Down Under,outback cat and mouse
6479,I Am Legend,last man in city
6479,I Am Legend,radio messages survivors
6479,I Am Legend,man-made virus outbreak
6479,I Am Legend,immune scientist alone
6479,I Am Legend,night creatures in city
23514,The Rum Diary,newspaper writer in puerto rico
23514,The Rum Diary,rum soaked island journalism
23514,The Rum Diary,shady property development deal
23514,The Rum Diary,american woman engaged businessman
23514,The Rum Diary,journalist finds writing voice
9091,Sudden Death,hockey game kidnapping ransom
9091,Sudden Death,father rescues kidnapped daughter
9091,Sudden Death,arena bomb before buzzer
9091,Sudden Death,championship game hostage plot
9091,Sudden Death,million dollar ransom explosion
8266,Female Agents,women resistance rescue mission
8266,Female Agents,british commando women fighters
8266,Female Agents,normandy beach reconnaissance rescue
8266,Female Agents,world war two sabotage team
8266,Female Agents,special operations female agents
9920,Ultraviolet,genetic vampire disease
9920,Ultraviolet,infected woman protects boy
9920,Ultraviolet,future civil war hunters
9920,Ultraviolet,enhanced speed stamina humans
9920,Ultraviolet,government marks boy death
9764,Dersu Uzala,military explorer forest friendship
9764,Dersu Uzala,siberian woods survival bond
9764,Dersu Uzala,man meets forest hunter
9764,Dersu Uzala,unmapped russian wilderness expedition
9764,Dersu Uzala,glacial forest adventure drama
4614,The Sum of All Fears,CIA analyst Russian coup
4614,The Sum of All Fears,nuclear bomb American city
4614,The Sum of All Fears,president dies secret successor
4614,The Sum of All Fears,spy agency Russian paranoia
4614,The Sum of All Fears,blame Russians after bombing
777270,Belfast,boyhood family turmoil
777270,Belfast,young boy first romance
777270,Belfast,childhood in conflict zone
777270,Belfast,family chooses to flee
777270,Belfast,home caught in unrest
9957,The Benchwarmers,adult baseball team comedy
9957,The Benchwarmers,three-man little league squad
9957,The Benchwarmers,men join baseball tournament
9957,The Benchwarmers,childhood dreams baseball game
9957,The Benchwarmers,unlikely team against kids
6341,Blue Thunder,police helicopter pilot
6341,Blue Thunder,experimental armed chopper
6341,Blue Thunder,veteran war trauma
6341,Blue Thunder,new partner cop helicopter
6341,Blue Thunder,test flight police aircraft
399106,Piper,bird mother teaches chick
399106,Piper,young bird finds food
399106,Piper,bird family survival story
399106,Piper,animation about mother bird
399106,Piper,bird overcoming trauma
467909,In the Heights,bodega owner closing shop
467909,In the Heights,retire to Caribbean island
467909,In the Heights,neighborhood shop dilemma
467909,In the Heights,immigrant store owner drama
467909,In the Heights,music about city block
181812,Star Wars: The Rise of Skywalker,resistance final battle
181812,Star Wars: The Rise of Skywalker,space rebels vs empire
181812,Star Wars: The Rise of Skywalker,sword fight in ruins
181812,Star Wars: The Rise of Skywalker,starfighter assault battle
181812,Star Wars: The Rise of Skywalker,ancient power lineage
18917,Alice,white rabbit alternate world
18917,Alice,living objects nightmare escape
18917,Alice,stuffed animals fantasy adventure
18917,Alice,young girl surreal animation
18917,Alice,odd underwater creature trial
17474,The Man in the Moon,sibling love triangle drama
17474,The Man in the Moon,secret affair between sisters
17474,The Man in the Moon,young couple hidden romance
17474,The Man in the Moon,heartbreaking accident reunites sisters
17474,The Man in the Moon,small town forbidden romance
899405,Anonymously Yours,accidental text message romance
899405,Anonymously Yours,digital friendship crush
899405,Anonymously Yours,online chat real life
899405,Anonymously Yours,texting strangers fall in love
899405,Anonymously Yours,unaware they met before
157849,A Most Wanted Man,illegal immigrant surveillance team
157849,A Most Wanted Man,covert team tracks suspects
157849,A Most Wanted Man,muslim refugee in germany
157849,A Most Wanted Man,terrorist watch operation
157849,A Most Wanted Man,government spies in hamburg
20992,Brother,brother hires killer
20992,Brother,mob boss assassination plot
20992,Brother,newcomer becomes assassin
20992,Brother,hiding hitman brother
20992,Brother,crime thriller with contract killer
15379,Missing in Action,Vietnam POW rescue
15379,Missing in Action,missing soldiers mission
15379,Missing in Action,special forces colonel
15379,Missing in Action,prison camp escape
15379,Missing in Action,war rescue operation
10894,May,veterinary assistant obsession
10894,May,lazy eye perfection
10894,May,crush on perfect hands
10894,May,depraved office romance
10894,May,awkward animal clinic horror
113833,The Normal Heart,HIV crisis in city
113833,The Normal Heart,gay activists and doctors
113833,The Normal Heart,early AIDS epidemic
113833,The Normal Heart,medical community denial
113833,The Normal Heart,sexual politics drama
38985,Sorcerer,dynamite across jungle
38985,Sorcerer,nitroglycerin road haul
38985,Sorcerer,truck convoy through jungle
38985,Sorcerer,risking lives with explosives
38985,Sorcerer,remote town explosive transport
267999,White God,mixed breed dog tax
267999,White God,stray dogs pound escape
267999,White God,girl protects pet dog
267999,White God,homeless dog dog gang
267999,White God,dogs revolt against humans
11931,In Her Shoes,party girl moves in
11931,In Her Shoes,sister ruins love life
11931,In Her Shoes,grandmother joins family
11931,In Her Shoes,hardworking lawyer sister
11931,In Her Shoes,kicked out of home
9493,Twins,perfect child experiment
9493,Twins,athletic twin orphanage
9493,Twins,loan sharks deadbeat
9493,Twins,raised by philosophers island
9493,Twins,genetic brothers comedy
13667,Better Off Dead...,high school ski racer
13667,Better Off Dead...,dumped by girlfriend
13667,Better Off Dead...,tenacious paperboy
13667,Better Off Dead...,eccentric family comedy
13667,Better Off Dead...,french exchange student
643532,The Card Counter,casino card player
643532,The Card Counter,revenge on colonel
643532,The Card Counter,young man seeks help
643532,The Card Counter,gambling trail drifter
643532,The Card Counter,past trauma redemption
654905,The Beast,special forces veteran rescues daughter
654905,The Beast,father hunts kidnappers alone
654905,The Beast,missing daughter crime thriller
654905,The Beast,veteran becomes kidnapping suspect
654905,The Beast,ruthless search for abductors
65218,Lemonade Mouth,high school detention band
65218,Lemonade Mouth,students form rock band
65218,Lemonade Mouth,misfit teens music group
65218,Lemonade Mouth,school elite outsider band
65218,Lemonade Mouth,detention classmates become band
56812,The Last Circus,civil war clown childhood
56812,The Last Circus,fascist torture of jester
56812,The Last Circus,obese clown family tragedy
56812,The Last Circus,Spanish war circus drama
56812,The Last Circus,horror comedy war clown
36593,Naked Gun 33⅓: The Final Insult,undercover prison cop
36593,Naked Gun 33⅓: The Final Insult,retired detective escapes prison
36593,Naked Gun 33⅓: The Final Insult,terrorist plot from prison
36593,Naked Gun 33⅓: The Final Insult,wife wants a baby
36593,Naked Gun 33⅓: The Final Insult,state prison undercover mission
34016,She's Out of My League,airport security agent dating beauty
34016,She's Out of My League,insecure man wins gorgeous girlfriend
34016,She's Out of My League,friends doubt new relationship
34016,She's Out of My League,security checkpoint romance comedy
34016,She's Out of My League,afraid of losing girlfriend
16562,The Cutting Edge,figure skater hockey comeback
16562,The Cutting Edge,Olympic pairs training rivals
16562,The Cutting Edge,ice rink romance comedy
16562,The Cutting Edge,former athletes second chance
16562,The Cutting Edge,figure skating hockey partnership
10987,Halloween: The Curse of Michael Myers,kidnapped by cult escapes
10987,Halloween: The Curse of Michael Myers,pregnant captive flees killer
10987,Halloween: The Curse of Michael Myers,doctor helps escaped mother
10987,Halloween: The Curse of Michael Myers,masked killer stalks family
10987,Halloween: The Curse of Michael Myers,small town horror thriller
160588,Blue Jasmine,wealthy woman starts over
160588,Blue Jasmine,traumatic breakdown relocation
160588,Blue Jasmine,sister home after scandal
160588,Blue Jasmine,anxious woman new life
160588,Blue Jasmine,foster sister city apartment
15060,Futurama: Into the Wild Green Yonder,outlaw saves asteroid life
15060,Futurama: Into the Wild Green Yonder,eco feminists rescue star
15060,Futurama: Into the Wild Green Yonder,secret society fights dark species
15060,Futurama: Into the Wild Green Yonder,primitive life forms asteroid
15060,Futurama: Into the Wild Green Yonder,stop universe destruction
996,Double Indemnity,insurance murder plot
996,Double Indemnity,wife and agent scheme
996,Double Indemnity,double payout policy
996,Double Indemnity,husband death insurance
996,Double Indemnity,california crime thriller
52015,Stake Land,vampire hunter escorts teen
52015,Stake Land,post collapse vampire outbreak
52015,Stake Land,road trip through empty cities
52015,Stake Land,survivors heading to canada
52015,Stake Land,abandoned towns vampire epidemic
11353,Bowfinger,indie filmmaker makes movie
11353,Bowfinger,fake blockbuster production crew
11353,Bowfinger,actor unaware hidden camera
11353,Bowfinger,desperate director star impersonation
11353,Bowfinger,ragtag team shoots film
14746,Streets of Fire,biker gang kidnaps singer
14746,Streets of Fire,mercenary rescues rock singer
14746,Streets of Fire,manager hires soldier rescue
14746,Streets of Fire,fight through city streets
14746,Streets of Fire,former lover saves singer
9361,The Last of the Mohicans,colonial war rescue
9361,The Last of the Mohicans,frontier romance rescue
9361,The Last of the Mohicans,british colonel daughter captured
9361,The Last of the Mohicans,native warriors wilderness escort
9361,The Last of the Mohicans,trappers during battlefield journey
527660,"Yes, God, Yes",young girl chat temptation
527660,"Yes, God, Yes",online chat turns sexual
527660,"Yes, God, Yes",catholic girl guilt
527660,"Yes, God, Yes",masturbation sin comedy
527660,"Yes, God, Yes",teen religion sexual temptation
11357,Halloween 4: The Return of Michael Myers,hospital transfer killer wakes
11357,Halloween 4: The Return of Michael Myers,escaped patient stalks niece
11357,Halloween 4: The Return of Michael Myers,foster sister protects child
11357,Halloween 4: The Return of Michael Myers,doctor hunts escaped murderer
11357,Halloween 4: The Return of Michael Myers,ambulance crew attacked killer
161545,Everything Everything Nothing Nothing,prison mayor political plot
161545,Everything Everything Nothing Nothing,mysterious killed MPs replacement
161545,Everything Everything Nothing Nothing,city council arrest comedy
161545,Everything Everything Nothing Nothing,secretary power conspiracy prison
161545,Everything Everything Nothing Nothing,three men become MPs
9948,The Fox and the Hound 2,fox kit hound puppy
9948,The Fox and the Hound 2,country fair dog band
9948,The Fox and the Hound 2,talent scout dog band
9948,The Fox and the Hound 2,singing dogs at fair
9948,The Fox and the Hound 2,twins and country band
48282,Ecce Bombo,student protest friends
48282,Ecce Bombo,unemployed intellectual friends
48282,Ecce Bombo,restaurant theory discussions
48282,Ecce Bombo,young man and girl
48282,Ecce Bombo,seventies aimless graduates
2669,The Bounty,ship mutiny officers
2669,The Bounty,cruel captain crew revolt
2669,The Bounty,lifeboat survival voyage
2669,The Bounty,naval pursuit tropical islands
2669,The Bounty,sailors escape British navy
16229,Prozac Nation,Harvard scholarship writer depression
16229,Prozac Nation,young writer self destructive behavior
16229,Prozac Nation,college student drugs and sex
16229,Prozac Nation,working class daughter at Harvard
16229,Prozac Nation,divorce pressure college drama
14047,The Great Debaters,debate team coach
14047,The Great Debaters,college debate underdogs
14047,The Great Debaters,African American students debate
14047,The Great Debaters,Harvard debate showdown
14047,The Great Debaters,power of words coach
171424,The Green Inferno,student activists rainforest trip
171424,The Green Inferno,amazon jungle survival horror
171424,The Green Inferno,camping in remote jungle
171424,The Green Inferno,tree-hugging activists attacked
171424,The Green Inferno,dangerous creatures in rainforest
12143,Bad Lieutenant,corrupt city detective
12143,Bad Lieutenant,nun assault investigation
12143,Bad Lieutenant,drug addicted detective
12143,Bad Lieutenant,gambling and police corruption
12143,Bad Lieutenant,forgiveness after rape case
2652,Hard Candy,teen girl online chat
2652,Hard Candy,coffee shop meeting trap
2652,Hard Candy,fashion photographer apartment
2652,Hard Candy,impromptu photo shoot
2652,Hard Candy,internet date thriller
45324,Casino Jack,political influence scandal
45324,Casino Jack,corrupt lobbyist protégé
45324,Casino Jack,washington corruption murder
45324,Casino Jack,true crime lobbying scheme
45324,Casino Jack,political bribery investigation
278774,Zapped,teen uses obedience app
278774,Zapped,dancer with step brothers
278774,Zapped,new family household chaos
278774,Zapped,boys obey phone app
278774,Zapped,stepdad and brothers comedy
8986,Milk Money,boys hire stripper suburbs
8986,Milk Money,broken down car hiding mobster
8986,Milk Money,single father romance prostitute
8986,Milk Money,suburban hiding from gangster
8986,Milk Money,pool money for private dance
414419,Kill Bill: The Whole Bloody Affair,female assassin revenge
414419,Kill Bill: The Whole Bloody Affair,shot by employer
414419,Kill Bill: The Whole Bloody Affair,sword fight vengeance
414419,Kill Bill: The Whole Bloody Affair,assassination circle betrayal
414419,Kill Bill: The Whole Bloody Affair,revenge after ambush
121986,Frances Ha,dancer in new york
121986,Frances Ha,career setbacks city life
121986,Frances Ha,friends and money troubles
121986,Frances Ha,aspiring dancer struggles
121986,Frances Ha,comedy drama city move
13637,Sukiyaki Western Django,clan treasure western town
13637,Sukiyaki Western Django,gunman hires highest bidder
13637,Sukiyaki Western Django,white red gang showdown
13637,Sukiyaki Western Django,buried gold mountain town
13637,Sukiyaki Western Django,revolver stranger joins clan
9417,Wrongfully Accused,wrongly accused fugitive
9417,Wrongfully Accused,death row escape chase
9417,Wrongfully Accused,violinist framed for murder
9417,Wrongfully Accused,manhunt after prison transfer
9417,Wrongfully Accused,search for one-eyed man
68726,Pacific Rim,sea monster war pilot
68726,Pacific Rim,giant robot defense weapon
68726,Pacific Rim,former pilot trainee team
68726,Pacific Rim,obsolete weapon saves world
68726,Pacific Rim,humanity fights sea beasts
497582,Enola Holmes,missing mother search teen
497582,Enola Holmes,young sleuth runaway lord
497582,Enola Holmes,brother detective rivalry
497582,Enola Holmes,victorian mystery runaway noble
497582,Enola Holmes,teen detective family case
81857,Alps,hired stand in mourners
81857,Alps,funeral impersonation service
81857,Alps,grieving relatives substitute dead
81857,Alps,nurse paramedic grief service
81857,Alps,gymnast coach hired bereaved
8836,The X Files: I Want to Believe,fbi agent missing women
8836,The X Files: I Want to Believe,catholic hospital physician
8836,The X Files: I Want to Believe,kidnapped agent psychic visions
8836,The X Files: I Want to Believe,fugitive former fbi agent
8836,The X Files: I Want to Believe,brain disease boy hospital
605286,Si vive una volta sola,terminal illness secret trip
605286,Si vive una volta sola,friends plan southern holiday
605286,Si vive una volta sola,coworkers hide cancer diagnosis
605286,Si vive una volta sola,unforgettable vacation for friend
605286,Si vive una volta sola,road trip to the south
41210,The Switch,turkey baster pregnancy
41210,The Switch,single woman artificial insemination
41210,The Switch,best friend secret sperm
41210,The Switch,sperm sample replacement
41210,The Switch,unmarried woman gets pregnant
100402,Captain America: The Winter Soldier,super soldier conspiracy assassins
100402,Captain America: The Winter Soldier,shield agent attack intrigue
100402,Captain America: The Winter Soldier,spy thriller with black widow
100402,Captain America: The Winter Soldier,flying ally against winter soldier
100402,Captain America: The Winter Soldier,washington dc covert plot
512196,Happy Death Day 2U,time loop masked killer
512196,Happy Death Day 2U,parallel universe college student
512196,Happy Death Day 2U,dying to save friends
512196,Happy Death Day 2U,roommate alters time
512196,Happy Death Day 2U,masked killer after students
375366,The Girl with All the Gifts,fungus zombie outbreak
375366,The Girl with All the Gifts,immune girl scientist teacher
375366,The Girl with All the Gifts,flesh eating monsters
375366,The Girl with All the Gifts,future plague survival journey
375366,The Girl with All the Gifts,save humanity immune child
696,Manhattan,television writer affair
696,Manhattan,older man younger girlfriend
696,Manhattan,falls for friend's mistress
696,Manhattan,new york love triangle
696,Manhattan,writer dating teenage girl
11176,The Muppet Movie,frog seeks Hollywood career
11176,The Muppet Movie,agent sends frog west
11176,The Muppet Movie,road trip with puppet troupe
11176,The Muppet Movie,frog chased by restaurant owner
11176,The Muppet Movie,musical comedy road adventure
39053,Cyrus,divorcé meets mother son
39053,Cyrus,man fights for widow
39053,Cyrus,son rivals mother's suitor
39053,Cyrus,remarriage jealous ex husband
39053,Cyrus,battle over new girlfriend
926899,The House,haunted house across eras
926899,The House,poor family haunted house
926899,The House,anxious developer house
926899,The House,fed-up landlady house
926899,The House,animated dark comedy house
9789,My Brother Is an Only Child,working-class brothers italy
9789,My Brother Is an Only Child,fascist joins out of spite
9789,My Brother Is an Only Child,left wing politics rivalry
9789,My Brother Is an Only Child,falls for brother's girlfriend
9789,My Brother Is an Only Child,1960s political family drama
424783,Bumblebee,runaway robot junkyard
424783,Bumblebee,teen revives damaged car
424783,Bumblebee,yellow robot disguise
424783,Bumblebee,beach town robot refuge
424783,Bumblebee,battle-scarred machine repair
597316,My Little Pony: A New Generation,pony tribes unite friendship
597316,My Little Pony: A New Generation,earth pegasus unicorn conflict
597316,My Little Pony: A New Generation,magicless pony proves unity
597316,My Little Pony: A New Generation,pony kingdom divided allies
597316,My Little Pony: A New Generation,animated pony adventure songs
1265,Bridge to Terabithia,school race rivalry
1265,Bridge to Terabithia,country boy city girl
1265,Bridge to Terabithia,imaginary monster kingdom
1265,Bridge to Terabithia,fastest runner newcomer
1265,Bridge to Terabithia,children build fantasy land
13446,Withnail & I,out-of-work actors flat pub
13446,Withnail & I,unemployment office pub drinking
13446,Withnail & I,country house holiday rain
13446,Withnail & I,rural countryside terrifying locals
13446,Withnail & I,squalid flat unemployed actors
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),diamond heist crime lord
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),woman protects young thief
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),assassin police detective team
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),singer and assassin crew
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),hitman after stolen gem
43949,Flipped,schoolyard childhood crush
43949,Flipped,boy next door romance
43949,Flipped,girl chases shy boy
43949,Flipped,six years of courtship
43949,Flipped,neighbors reconsider feelings
296523,Man Down,marine returns home family search
296523,Man Down,veteran seeks missing wife son
296523,Man Down,best friend follows family clues
296523,Man Down,intercepts man with family information
296523,Man Down,homecoming turns violent pursuit
929,Godzilla,giant lizard attacks ships
929,Godzilla,irradiated reptile in city
929,Godzilla,military hunts monster reptile
929,Godzilla,freighter attacks pacific ocean
929,Godzilla,monster reproduces in manhattan
408,Snow White and the Seven Dwarfs,forest cottage dwarfs
408,Snow White and the Seven Dwarfs,jealous queen mirror
408,Snow White and the Seven Dwarfs,poison apple spell
408,Snow White and the Seven Dwarfs,hide from stepmother
